ANNEE,ID_REGION,REGION,ID_DEPT,DEPT,ID_DECHET,DECHET,ID_TRAITEMENT,TRAITEMENT,TONNES_TRAITEES,TONNES_COLLECTEES,POPULATION_DEPT,RATIO_COLLECTE,RATIO_TRAITEMENT
2011,52,Pays de la Loire,85,Vendée,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,14163.4,143705.9211,641657.0,223.960653,22.073163699608983
2011,52,Pays de la Loire,85,Vendée,01A,Ordures ménagères résiduelles,01D,Stockage,66801.6,143705.9211,641657.0,223.960653,104.10795799001649
2011,52,Pays de la Loire,85,Vendée,01A,Ordures ménagères résiduelles,01E,Valorisation organique,62119.9,143705.9211,641657.0,223.960653,96.81169222809072
2011,52,Pays de la Loire,85,Vendée,01A,Ordures ménagères résiduelles,01Z,Non précisé,621.02114,143705.9211,641657.0,223.960653,0.9678397336894944
2011,52,Pays de la Loire,85,Vendée,01D,Emballages et papier,01A,Valorisation matière,37326.52,37623.37513,641657.0,58.634714,58.17207635855293
2011,52,Pays de la Loire,85,Vendée,01D,Emballages et papier,01Z,Non précisé,296.85514,37623.37513,641657.0,58.634714,0.4626383566297882
2011,52,Pays de la Loire,85,Vendée,01E,Biodéchets,01E,Valorisation organique,252.87,,,,
2011,52,Pays de la Loire,85,Vendée,01F,Verre,01A,Valorisation matière,31095.1,31463.89138,641657.0,49.035374,48.46062616008241
2011,52,Pays de la Loire,85,Vendée,01F,Verre,01Z,Non précisé,368.79138,31463.89138,641657.0,49.035374,0.5747484715354153
2013,84,Auvergne-Rhône-Alpes,1,Ain,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,75145.49714,125932.3784,619497.0,203.281659,121.30082492732008
2013,84,Auvergne-Rhône-Alpes,1,Ain,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,278.43,125932.3784,619497.0,203.281659,0.4494452757640473
2013,84,Auvergne-Rhône-Alpes,1,Ain,01A,Ordures ménagères résiduelles,01D,Stockage,50508.45129,125932.3784,619497.0,203.281659,81.53138964353337
2013,84,Auvergne-Rhône-Alpes,1,Ain,01D,Emballages et papier,01A,Valorisation matière,26599.22249,26599.22249,619497.0,42.936805,42.93680597323312
2013,84,Auvergne-Rhône-Alpes,1,Ain,01F,Verre,01A,Valorisation matière,21927.3493,21927.3493,619497.0,35.395408,35.39540837163054
2013,84,Auvergne-Rhône-Alpes,3,Allier,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,28625.58,94243.7978,343431.0,274.418435,83.35176498335912
2013,84,Auvergne-Rhône-Alpes,3,Allier,01A,Ordures ménagères résiduelles,01D,Stockage,64110.31565,94243.7978,343431.0,274.418435,186.67597173813664
2013,84,Auvergne-Rhône-Alpes,3,Allier,01A,Ordures ménagères résiduelles,01Z,Non précisé,1507.90215,94243.7978,343431.0,274.418435,4.390699005040314
2013,84,Auvergne-Rhône-Alpes,3,Allier,01D,Emballages et papier,01A,Valorisation matière,15115.37147,15261.85762,343431.0,44.43937,44.012833640527504
2013,84,Auvergne-Rhône-Alpes,3,Allier,01D,Emballages et papier,01Z,Non précisé,146.48615,15261.85762,343431.0,44.43937,0.426537353937181
2013,84,Auvergne-Rhône-Alpes,3,Allier,01E,Biodéchets,01E,Valorisation organique,598.4,8.4,343431.0,0.024459,1.7424169629416097
2013,84,Auvergne-Rhône-Alpes,3,Allier,01F,Verre,01A,Valorisation matière,9396.31286,9672.39037,343431.0,28.163999,27.36011850997726
2013,84,Auvergne-Rhône-Alpes,3,Allier,01F,Verre,01Z,Non précisé,276.07752,9672.39037,343431.0,28.163999,0.8038806048376529
2013,84,Auvergne-Rhône-Alpes,7,Ardèche,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,896.18,83497.07188,320379.0,260.619678,2.7972495076144193
2013,84,Auvergne-Rhône-Alpes,7,Ardèche,01A,Ordures ménagères résiduelles,01D,Stockage,60397.67127,83497.07188,320379.0,260.619678,188.51944500107683
2013,84,Auvergne-Rhône-Alpes,7,Ardèche,01A,Ordures ménagères résiduelles,01E,Valorisation organique,22203.22061,83497.07188,320379.0,260.619678,69.30298368494815
2013,84,Auvergne-Rhône-Alpes,7,Ardèche,01D,Emballages et papier,01A,Valorisation matière,12455.9979,12455.99789,320379.0,38.878946,38.87894618561142
2013,84,Auvergne-Rhône-Alpes,7,Ardèche,01F,Verre,01A,Valorisation matière,10966.7691,10976.74199,320379.0,34.261739,34.230611556937255
2013,84,Auvergne-Rhône-Alpes,7,Ardèche,01F,Verre,01Z,Non précisé,9.97289,10976.74199,320379.0,34.261739,0.03112841353521922
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,7075.70186,39395.60737,147035.0,267.933535,48.122568504097664
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01A,Ordures ménagères résiduelles,01D,Stockage,32319.90551,39395.60737,147035.0,267.933535,219.81096684462884
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01D,Emballages et papier,01A,Valorisation matière,6051.77648,6201.86236,147035.0,42.179497,41.15874778114055
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01D,Emballages et papier,01D,Stockage,13.62,6201.86236,147035.0,42.179497,0.09263100622300813
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01D,Emballages et papier,01Z,Non précisé,136.46588,6201.86236,147035.0,42.179497,0.9281183391709457
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01E,Biodéchets,01A,Valorisation matière,423.0,,,,
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01E,Biodéchets,01D,Stockage,515.53,,,,
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01F,Verre,01A,Valorisation matière,4479.23782,4921.53942,147035.0,33.47189,30.46375230387323
2013,84,Auvergne-Rhône-Alpes,15,Cantal,01F,Verre,01Z,Non précisé,442.30159,4921.53942,147035.0,33.47189,3.008138130377121
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,39.67357,127278.7537,494712.0,257.278484,0.08019528533773185
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01A,Ordures ménagères résiduelles,01D,Stockage,84231.44076,127278.7537,494712.0,257.278484,170.26358923980013
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01A,Ordures ménagères résiduelles,01E,Valorisation organique,43007.63939,127278.7537,494712.0,257.278484,86.9347001689872
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01D,Emballages et papier,01A,Valorisation matière,19635.28441,19649.56191,494712.0,39.719194,39.69033379016478
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01D,Emballages et papier,01Z,Non précisé,14.2775,19649.56191,494712.0,39.719194,0.02886022574750562
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01E,Biodéchets,01E,Valorisation organique,55.52,,,,
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01F,Verre,01A,Valorisation matière,13893.11706,13894.14066,494712.0,28.085311,28.083242492601755
2013,84,Auvergne-Rhône-Alpes,26,Drôme,01F,Verre,01Z,Non précisé,1.0236,13894.14066,494712.0,28.085311,0.002069082617765488
2013,84,Auvergne-Rhône-Alpes,38,Isère,01A,Ordures ménagères résiduelles,01A,Valorisation matière,96954.44,275259.4659,1235387.0,222.812338,78.48102659328615
2013,84,Auvergne-Rhône-Alpes,38,Isère,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,139188.2524,275259.4659,1235387.0,222.812338,112.66773278333024
2013,84,Auvergne-Rhône-Alpes,38,Isère,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,24180.4263,275259.4659,1235387.0,222.812338,19.573159099132496
2013,84,Auvergne-Rhône-Alpes,38,Isère,01A,Ordures ménagères résiduelles,01D,Stockage,14936.34728,275259.4659,1235387.0,222.812338,12.090419666064157
2013,84,Auvergne-Rhône-Alpes,38,Isère,01D,Emballages et papier,01A,Valorisation matière,60853.98961,60853.98961,1235387.0,49.259049,49.259049682407216
2013,84,Auvergne-Rhône-Alpes,38,Isère,01E,Biodéchets,01A,Valorisation matière,116.88,1852.38,1235387.0,1.499432,0.09461002908400362
2013,84,Auvergne-Rhône-Alpes,38,Isère,01E,Biodéchets,01E,Valorisation organique,2089.38,1852.38,1235387.0,1.499432,1.691275689318408
2013,84,Auvergne-Rhône-Alpes,38,Isère,01F,Verre,01A,Valorisation matière,33527.95098,33527.95098,1235387.0,27.139633,27.139633960855992
2013,84,Auvergne-Rhône-Alpes,42,Loire,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,2339.38,176042.4909,756715.0,232.640414,3.0914941556596607
2013,84,Auvergne-Rhône-Alpes,42,Loire,01A,Ordures ménagères résiduelles,01D,Stockage,173703.1109,176042.4909,756715.0,232.640414,229.54891987075715
2013,84,Auvergne-Rhône-Alpes,42,Loire,01D,Emballages et papier,01A,Valorisation matière,32571.64519,32571.64518,756715.0,43.043477,43.04347765010605
2013,84,Auvergne-Rhône-Alpes,42,Loire,01E,Biodéchets,01E,Valorisation organique,5727.0,,,,
2013,84,Auvergne-Rhône-Alpes,42,Loire,01F,Verre,01A,Valorisation matière,17804.22644,17804.22644,756715.0,23.528311,23.528311768631514
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,15431.93,51833.97265,226203.0,229.148033,68.22159741471157
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,01A,Ordures ménagères résiduelles,01D,Stockage,36099.52479,51833.97265,226203.0,229.148033,159.58906287715018
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,01A,Ordures ménagères résiduelles,01Z,Non précisé,302.51787,51833.97265,226203.0,229.148033,1.337373377010915
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,01D,Emballages et papier,01A,Valorisation matière,11012.34474,11037.51694,226203.0,48.794741,48.683460166310795
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,01D,Emballages et papier,01Z,Non précisé,25.1722,11037.51694,226203.0,48.794741,0.11128145957392255
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,01F,Verre,01A,Valorisation matière,6973.68639,6999.55399,226203.0,30.943683,30.82932759512473
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,01F,Verre,01Z,Non précisé,25.8676,6999.55399,226203.0,30.943683,0.1143556893586734
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,16940.56,146400.0167,640999.0,228.393518,26.42837196313879
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,01A,Ordures ménagères résiduelles,01D,Stockage,129459.4567,146400.0167,640999.0,228.393518,201.9651461234729
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,01D,Emballages et papier,01A,Valorisation matière,40058.61998,40058.61998,640999.0,62.494044,62.49404442128615
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,01E,Biodéchets,01E,Valorisation organique,11111.85,,,,
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,01F,Verre,01A,Valorisation matière,17577.74662,17577.74662,640999.0,27.422424,27.4224244031582
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,391596.4753,401225.0503,1779845.0,225.426961,220.01717863072346
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01A,Ordures ménagères résiduelles,01D,Stockage,8576.73272,401225.0503,1779845.0,225.426961,4.818808783910959
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01A,Ordures ménagères résiduelles,01Z,Non précisé,1051.8422,401225.0503,1779845.0,225.426961,0.5909740454927256
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01D,Emballages et papier,01A,Valorisation matière,81737.47717,81924.88897,1779845.0,46.029226,45.9239299882855
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01D,Emballages et papier,01Z,Non précisé,187.4118,81924.88897,1779845.0,46.029226,0.10529669718430539
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01E,Biodéchets,01E,Valorisation organique,300.0,,,,
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01F,Verre,01A,Valorisation matière,40508.66849,40615.11304,1779845.0,22.819466,22.75966080754223
2013,84,Auvergne-Rhône-Alpes,69,Rhône,01F,Verre,01Z,Non précisé,106.44455,40615.11304,1779845.0,22.819466,0.05980551677252795
2013,84,Auvergne-Rhône-Alpes,73,Savoie,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,97702.55798,130554.7517,423715.0,308.119258,230.58555392185784
2013,84,Auvergne-Rhône-Alpes,73,Savoie,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,32852.1937,130554.7517,423715.0,308.119258,77.53370473077423
2013,84,Auvergne-Rhône-Alpes,73,Savoie,01D,Emballages et papier,01A,Valorisation matière,23490.26526,23490.26526,423715.0,55.438833,55.43883331956622
2013,84,Auvergne-Rhône-Alpes,73,Savoie,01E,Biodéchets,01E,Valorisation organique,1135.03137,,,,
2013,84,Auvergne-Rhône-Alpes,73,Savoie,01F,Verre,01A,Valorisation matière,20112.8065,20112.8065,423715.0,47.46777,47.46777078932773
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,231335.9972,231335.9972,769677.0,300.56244,300.5624400885047
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,01D,Emballages et papier,01A,Valorisation matière,32991.19026,32991.19026,769677.0,42.863682,42.86368211600451
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,01E,Biodéchets,01E,Valorisation organique,305.11863,,,,
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,01F,Verre,01A,Valorisation matière,31884.6598,32363.1427,769677.0,42.047693,41.426026502026176
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,01F,Verre,01Z,Non précisé,478.4829,32363.1427,769677.0,42.047693,0.6216671408915687
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,92077.73,123566.3191,529761.0,233.24918,173.80994448439958
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01A,Ordures ménagères résiduelles,01D,Stockage,31475.80434,123566.3191,529761.0,233.24918,59.415102923771286
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01A,Ordures ménagères résiduelles,01Z,Non précisé,12.78476,123566.3191,529761.0,233.24918,0.024133071328391483
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01D,Emballages et papier,01A,Valorisation matière,32498.39511,32500.60115,529761.0,61.349554,61.34538992111537
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01D,Emballages et papier,01Z,Non précisé,2.20604,32500.60115,529761.0,61.349554,0.004164217449000587
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01E,Biodéchets,01E,Valorisation organique,1477.0048,,,,
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01F,Verre,01A,Valorisation matière,19818.14612,19820.54382,529761.0,37.414124,37.409598139538396
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,01F,Verre,01Z,Non précisé,2.39771,19820.54382,529761.0,37.414124,0.004526022111857989
2013,27,Bourgogne-Franche-Comté,25,Doubs,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,105883.5639,105883.5639,533320.0,198.536645,198.5366457286432
2013,27,Bourgogne-Franche-Comté,25,Doubs,01D,Emballages et papier,01A,Valorisation matière,26276.87575,29382.17575,533320.0,55.092956,49.27037379059476
2013,27,Bourgogne-Franche-Comté,25,Doubs,01D,Emballages et papier,01Z,Non précisé,3105.3,29382.17575,533320.0,55.092956,5.822583064576615
2013,27,Bourgogne-Franche-Comté,25,Doubs,01E,Biodéchets,01E,Valorisation organique,2869.34,,,,
2013,27,Bourgogne-Franche-Comté,25,Doubs,01F,Verre,01A,Valorisation matière,20642.57818,20642.57818,533320.0,38.705801,38.705801732543314
2013,27,Bourgogne-Franche-Comté,39,Jura,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,51156.13429,51156.13429,260502.0,196.375207,196.37520744562423
2013,27,Bourgogne-Franche-Comté,39,Jura,01D,Emballages et papier,01A,Valorisation matière,16898.71,16943.63139,260502.0,65.042231,64.86978986725629
2013,27,Bourgogne-Franche-Comté,39,Jura,01D,Emballages et papier,01Z,Non précisé,44.92139,16943.63139,260502.0,65.042231,0.17244163192605047
2013,27,Bourgogne-Franche-Comté,39,Jura,01E,Biodéchets,01E,Valorisation organique,6045.0,,,,
2013,27,Bourgogne-Franche-Comté,39,Jura,01F,Verre,01A,Valorisation matière,11181.8,11234.04848,260502.0,43.124615,42.924046648394246
2013,27,Bourgogne-Franche-Comté,39,Jura,01F,Verre,01Z,Non précisé,52.24848,11234.04848,260502.0,43.124615,0.20056844093327497
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,27994.85,43433.84894,215221.0,201.810459,130.07489975420614
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01A,Ordures ménagères résiduelles,01D,Stockage,15438.99894,43433.84894,215221.0,201.810459,71.73555991283378
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01D,Emballages et papier,01A,Valorisation matière,6414.55578,7800.59892,215221.0,36.244599,29.804506902207496
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01D,Emballages et papier,01D,Stockage,75.7,7800.59892,215221.0,36.244599,0.35173147601767485
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01D,Emballages et papier,01Z,Non précisé,1310.34314,7800.59892,215221.0,36.244599,6.088360987078398
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01E,Biodéchets,01D,Stockage,3.71802,3440.17132,215221.0,15.984366,0.017275358817215793
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01E,Biodéchets,01E,Valorisation organique,5124.65258,3440.17132,215221.0,15.984366,23.811117781257405
2013,27,Bourgogne-Franche-Comté,58,Nièvre,01F,Verre,01A,Valorisation matière,8772.09568,8772.09568,215221.0,40.758549,40.75854902634966
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,33348.99365,38244.30615,238956.0,160.047482,139.56123156564388
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01A,Ordures ménagères résiduelles,01D,Stockage,881.0,38244.30615,238956.0,160.047482,3.6868712231540535
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01A,Ordures ménagères résiduelles,01Z,Non précisé,4014.31248,38244.30615,238956.0,160.047482,16.799379299954804
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01D,Emballages et papier,01A,Valorisation matière,12125.39761,13217.63272,238956.0,55.314085,50.743223061986306
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01D,Emballages et papier,01Z,Non précisé,1092.23511,13217.63272,238956.0,55.314085,4.570862878521569
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01E,Biodéchets,01E,Valorisation organique,1288.80691,,,,
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01F,Verre,01A,Valorisation matière,9852.48743,10010.63534,238956.0,41.893216,41.23138749393193
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,01F,Verre,01Z,Non précisé,158.14792,10010.63534,238956.0,41.893216,0.6618286211687507
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,2560.0,118035.0243,556222.0,212.208478,4.602478866351924
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01A,Ordures ménagères résiduelles,01D,Stockage,96246.53706,118035.0243,556222.0,212.208478,173.0361924914872
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01A,Ordures ménagères résiduelles,01E,Valorisation organique,17865.28,118035.0243,556222.0,212.208478,32.118974078695196
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01A,Ordures ménagères résiduelles,01Z,Non précisé,1363.20725,118035.0243,556222.0,212.208478,2.4508330306963764
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01D,Emballages et papier,01A,Valorisation matière,29390.39492,29611.73822,556222.0,53.237265,52.83932480196756
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01D,Emballages et papier,01Z,Non précisé,221.3433,29611.73822,556222.0,53.237265,0.3979405704916383
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01E,Biodéchets,01E,Valorisation organique,4558.9752,,,,
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01F,Verre,01A,Valorisation matière,18310.78115,19432.91492,556222.0,34.937336,32.91991533955866
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,01F,Verre,01Z,Non précisé,1122.13377,19432.91492,556222.0,34.937336,2.0174206881425043
2013,27,Bourgogne-Franche-Comté,89,Yonne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,13615.11,83674.87821,341483.0,245.033803,39.870535282869135
2013,27,Bourgogne-Franche-Comté,89,Yonne,01A,Ordures ménagères résiduelles,01D,Stockage,69080.8813,83674.87821,341483.0,245.033803,202.29669207544737
2013,27,Bourgogne-Franche-Comté,89,Yonne,01A,Ordures ménagères résiduelles,01Z,Non précisé,978.88692,83674.87821,341483.0,245.033803,2.866575847113912
2013,27,Bourgogne-Franche-Comté,89,Yonne,01D,Emballages et papier,01A,Valorisation matière,16304.60383,16421.83158,341483.0,48.089748,47.74645833028291
2013,27,Bourgogne-Franche-Comté,89,Yonne,01D,Emballages et papier,01Z,Non précisé,117.22775,16421.83158,341483.0,48.089748,0.3432901491435884
2013,27,Bourgogne-Franche-Comté,89,Yonne,01E,Biodéchets,01E,Valorisation organique,3191.30072,60.25,341483.0,0.176436,9.345416082206144
2013,27,Bourgogne-Franche-Comté,89,Yonne,01F,Verre,01A,Valorisation matière,11867.81984,12070.50708,341483.0,35.347314,34.75376472620892
2013,27,Bourgogne-Franche-Comté,89,Yonne,01F,Verre,01Z,Non précisé,202.68724,12070.50708,341483.0,35.347314,0.5935500156669585
2013,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,32798.60707,32798.60707,144318.0,227.266225,227.26622507240953
2013,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,01D,Emballages et papier,01A,Valorisation matière,8912.27136,8912.27135,144318.0,61.754398,61.75439903546336
2013,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,01E,Biodéchets,01E,Valorisation organique,7750.92892,,,,
2013,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,01F,Verre,01A,Valorisation matière,4373.0183,4373.0183,144318.0,30.301267,30.301267340179326
2013,53,Bretagne,22,Cotes-d'Armor,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,82135.07278,134439.4904,597085.0,225.159718,137.56010078966983
2013,53,Bretagne,22,Cotes-d'Armor,01A,Ordures ménagères résiduelles,01D,Stockage,1382.02218,134439.4904,597085.0,225.159718,2.314615473508797
2013,53,Bretagne,22,Cotes-d'Armor,01A,Ordures ménagères résiduelles,01E,Valorisation organique,48499.97,134439.4904,597085.0,225.159718,81.2279156234037
2013,53,Bretagne,22,Cotes-d'Armor,01A,Ordures ménagères résiduelles,01Z,Non précisé,2422.42543,134439.4904,597085.0,225.159718,4.057086394734418
2013,53,Bretagne,22,Cotes-d'Armor,01D,Emballages et papier,01A,Valorisation matière,33403.7247,33620.08416,597085.0,56.307031,55.94467236658097
2013,53,Bretagne,22,Cotes-d'Armor,01D,Emballages et papier,01Z,Non précisé,216.35945,33620.08416,597085.0,56.307031,0.3623595467981946
2013,53,Bretagne,22,Cotes-d'Armor,01E,Biodéchets,01E,Valorisation organique,1244.0,267.0,597085.0,0.447172,2.083455454416038
2013,53,Bretagne,22,Cotes-d'Armor,01F,Verre,01A,Valorisation matière,25511.16562,26221.18614,597085.0,43.915332,42.72618742725073
2013,53,Bretagne,22,Cotes-d'Armor,01F,Verre,01Z,Non précisé,710.02052,26221.18614,597085.0,43.915332,1.1891447951296719
2013,53,Bretagne,29,Finistère,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,212699.7872,223760.1372,903921.0,247.543908,235.30793863623038
2013,53,Bretagne,29,Finistère,01A,Ordures ménagères résiduelles,01E,Valorisation organique,11060.35,223760.1372,903921.0,247.543908,12.235969736293328
2013,53,Bretagne,29,Finistère,01D,Emballages et papier,01A,Valorisation matière,49663.53988,49663.53988,903921.0,54.942345,54.94234549258176
2013,53,Bretagne,29,Finistère,01E,Biodéchets,01E,Valorisation organique,49863.48,,,,
2013,53,Bretagne,29,Finistère,01F,Verre,01A,Valorisation matière,37484.08933,37484.08933,903921.0,41.468324,41.46832447747093
2013,53,Bretagne,35,Ille-et-Vilaine,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,155152.2544,201675.0932,1019923.0,197.735606,152.1215370179906
2013,53,Bretagne,35,Ille-et-Vilaine,01A,Ordures ménagères résiduelles,01D,Stockage,24718.83882,201675.0932,1019923.0,197.735606,24.235985285163686
2013,53,Bretagne,35,Ille-et-Vilaine,01A,Ordures ménagères résiduelles,01E,Valorisation organique,21804.0,201675.0932,1019923.0,197.735606,21.378084424020244
2013,53,Bretagne,35,Ille-et-Vilaine,01D,Emballages et papier,01A,Valorisation matière,54518.45264,54518.45263,1019923.0,53.453498,53.45349858763848
2013,53,Bretagne,35,Ille-et-Vilaine,01E,Biodéchets,01E,Valorisation organique,12806.52,1205.0,1019923.0,1.181461,12.556359646757647
2013,53,Bretagne,35,Ille-et-Vilaine,01F,Verre,01A,Valorisation matière,38845.41469,38845.41469,1019923.0,38.086615,38.08661505819557
2013,53,Bretagne,56,Morbihan,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,37645.96414,156787.2753,737778.0,212.512809,51.02614084453588
2013,53,Bretagne,56,Morbihan,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,24710.65,156787.2753,737778.0,212.512809,33.4933408152588
2013,53,Bretagne,56,Morbihan,01A,Ordures ménagères résiduelles,01D,Stockage,14224.92115,156787.2753,737778.0,212.512809,19.28076081151783
2013,53,Bretagne,56,Morbihan,01A,Ordures ménagères résiduelles,01E,Valorisation organique,42753.74,156787.2753,737778.0,212.512809,57.94932893092502
2013,53,Bretagne,56,Morbihan,01A,Ordures ménagères résiduelles,01Z,Non précisé,37452.0,156787.2753,737778.0,212.512809,50.76323772191635
2013,53,Bretagne,56,Morbihan,01D,Emballages et papier,01A,Valorisation matière,39734.92317,39734.92317,737778.0,53.85756,53.857560363686645
2013,53,Bretagne,56,Morbihan,01E,Biodéchets,01E,Valorisation organique,9129.28,7758.0,737778.0,10.515358,12.374020369270974
2013,53,Bretagne,56,Morbihan,01F,Verre,01A,Valorisation matière,36171.23829,36171.23829,737778.0,49.027266,49.027266047510224
2013,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,8905.0,65386.99404,311650.0,209.809061,28.573720519813893
2013,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01D,Stockage,31852.15761,65386.99404,311650.0,209.809061,102.20490168458205
2013,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01E,Valorisation organique,670.0,65386.99404,311650.0,209.809061,2.149847585432376
